CODIGO,DESCRIPCION,MARCA,HIPERFAMILIA,FAMILIA,SUBFAMILIA,COSTO_PROMEDIO,PRECIO_IVA,SOCIO_IVA,PEM_DISP,PEM_TRANS,PEM_BOD,SEM_DISP,SEM_BOD,CEM_DISP,CEM_BOD,MEM_DISP,MEM_BOD,IEM_DISP,IEM_TRANS,TEM_DISP,TEM_TRANS,RCE_DISP,CD_DISP,CD_TRANS
4450,SIERRA COPA A/R H03-34 3 3/4 - 95 MM STARRET (670127),Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",11749,27500,27500,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4452,SIERRA COPA A/R H04-00 4 - 102 MM STARRET (670128),Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",14178,36870,36870,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
4453,SIERRA COPA A/R H04-12 4 1/2 - 114 MM STARRET (670129),Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",26538,59380,59380,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
4455,SIERRA COPA A/R HO3-18 5 1/2 - 140 MM STARRET (670131),Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",35055,83230,83230,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
4456,"BANDA LIJADORA-MADERA GR 40 (3""X21"") TELA SIA DISP 2 UND ISESA (765052)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2676,7960,7960,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
4457,"BANDA LIJADORA-MADERA GR 80 (3""X21"") TELA SIA DISP 2 UND ISESA  (765055)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2166,6120,6120,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
4458,"BANDA LIJADORA-MADERA GR 100(3""X21"") TELA SIA DISP 2 UND ISESA (765056)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2175,6120,6120,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4459,"GUIA SIERRA COPA 3/8 A10 1 1/4 - 6"" STARRET (670702)",Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",8025,27730,27730,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4460,"GUIA SIERRA COPA 1/4 A4 9/16 - 1 3/16"" STARRET (670701)",Starret,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",4684,20330,20330,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
4461,"BANDA LIJADORA-MADERA GR 120(3""X21"") TELA SIA DISP 2 UND ISESA (765057)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2174,6120,6120,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0
4462,"BANDA LIJADORA-MADERA GR 60 (3""X18"") TELA SIA DISP 2 UND ISESA  (765079)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2392,7110,7110,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
4463,"BANDA LIJADORA-MADERA GR 100 (3""X18"") TELA SIA DISP 2 UND ISESA (765081)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",1941,5820,5820,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
4464,"BANDA LIJADORA-MADERA GR 80 (3""X24"") TELA SIA DISP 2 UND ISESA (765106)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2501,7500,7500,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
4465,"BANDA LIJADORA-MADERA GR 120 (3""X24"") TELA SIA DISP 2 UND ISESA (765108)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2480,7500,7500,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
4466,"BANDA LIJADORA-MADERA GR 40 (4""X24"") TELA SIA DISP 2 UND ISESA (765143)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3825,11570,11570,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
4468,"BANDA LIJADORA-MADERA GR 80 (4""X24"") TELA SIA DISP 2 UND ISESA (765146)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3104,8773,8773,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
4469,"BANDA LIJADORA-MADERA GR 100 (4""X24"") TELA SIA DISP 2 UND ISESA (765147)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3104,8773,8773,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
4470,"DISCO FIBRA ESMERIL 4 1/2"" GR 36 - METAL DISPLAY 5 UND ISESA (768024) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,3197,9670,9670,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
4471,"DISCO FIBRA ESMERIL 4 1/2"" GR 60 - METAL DISPLAY 5 UND ISESA (768027) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,2773,7835,7835,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
4472,"DISCO FIBRA ESMERIL 4 1/2"" GR 80 - METAL DISPLAY 5 UND ISESA (768028) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,2585,7156,7156,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0
4473,"DISCO FIBRA ESMERIL 4 1/2"" GR 120 - METAL DISPLAY 5 UND ISESA (768030) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,2533,7156,7156,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4474,"DISCO FIBRA ESMERIL 7"" GR 36 - METAL DISPLAY 5 UND ISESA (768124) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,5735,7156,7156,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4475,"DISCO FIBRA ESMERIL 7"" GR 80 - METAL DISPLAY 5 UND ISESA (768128) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,4631,13750,13750,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
4476,"DISCO FIBRA ESMERIL 7"" GR 120 - METAL DISPLAY 5 UND ISESA (768130) (E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),DISCOS DE CORTE Y DEBASTE,4547,13750,13750,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
4477,"DISCO DE LIJA 5"" GR 80 MADERA VELCRO DISPLAY 5 UND ISESA (765954)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2494,7052,7052,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
4478,"DISCO DE LIJA 5"" GR 100 MADERA VELCRO DISPLAY 5 UND ISESA (765955)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2597,7052,7052,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4479,"DISCO DE LIJA 5"" GR 120 MADERA VELCRO DISPLAY 5 UND ISESA (765956)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",2595,7052,7052,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
4480,"DISCO DE LIJA 6"" GR 80 MADERA VELCRO DISPLAY 5 UND ISESA (765957)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3071,8629,8629,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
4481,"DISCO DE LIJA 6"" GR 100 MADERA VELCRO DISPLAY 5 UND ISESA (765958)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3095,8629,8629,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4482,"DISCO DE LIJA 6"" GR 120 MADERA VELCRO DISPLAY 5 UND ISESA (765959)(E1)",Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",3085,8629,8629,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
4483,PLIEGO DE LIJA GR 80 MADERA(93X185MM) VELCRO DISPL 5 UND ISESA (751363)(E1),Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",1270,3850,3850,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
4484,PLIEGO DE LIJA GR 100 MADERA(93X185MM) VELCRO DISPL 5 UND ISESA (751364)(E1),Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",1270,3850,3850,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
4485,PLIEGO DE LIJA GR 120 MADERA(93X185MM) VELCRO DISPL 5 UND ISESA (751365)(E1),Isesa,MAQUINARIA Y HERRAMIENTAS,ACCESORIOS PARA HERRAMIENTAS (ELIMINAR),"CUCHILLOS, LIJAS Y SIERRAS",1298,3850,3850,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
453,"TUERCA HEXAGONAL G-2 UNC  5/16""  (PTAS-100) (E-100)",FERROMAT PERNOS/CLAV,FERRETERIA,FIJACIONES,"TUERCAS, GOLILLAS Y GOMAS",11,30,30,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0
454,"TUERCA HEXAGONAL  G-2 UNC-UNF 3/8""  (PTAR-100) (E-100)",FERROMAT PERNOS/CLAV,FERRETERIA,FIJACIONES,"TUERCAS, GOLILLAS Y GOMAS",20,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,"TUERCA HEXAGONAL G-2 UNC- 1/2""   (PTAO-100) (E-100)",FERROMAT PERNOS/CLAV,FERRETERIA,FIJACIONES,"TUERCAS, GOLILLAS Y GOMAS",52,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,"TUERCA HEXAGONAL. G-2 UNC 1/4""  (PTAP-100) (E-100)",FERROMAT PERNOS/CLAV,FERRETERIA,FIJACIONES,"TUERCAS, GOLILLAS Y GOMAS",8,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484175,PISTOLA CALAFATERA MEDIA CANOA GILI (E6) 1000484175),GILI,FERRETERIA,SILICONAS Y SELLANTES,PISTOLAS CALAFATERAS,1080,2295,2295,0,6,0,10,10,0,0,0,0,0,0,0,0,0,0,0
484176,PISTOLA CALAFATERA DOBLE REFUERZO GILI (E6) 1000484176),GILI,FERRETERIA,SILICONAS Y SELLANTES,PISTOLAS CALAFATERAS,1396,2967,2967,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
4888,"PERNO EXPANSION 1/2 X 5.1/2""  POR UN. (CJA 25 UN)",FERROMAT,FERRETERIA,FIJACIONES,PERNOS EXPANSION,174,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50879,TARUGO CLAVO 6 X 60 POR UN.  (E-50) (PAAH-050),FERROMAT PERNOS/CLAV,FERRETERIA,FIJACIONES,TARUGOS,30,117,117,0,0,0,249,249,0,0,0,0,0,0,0,0,0,0,0
5133,ACOPLE RAPIDO (CUERPO) 3/8 HI SF-30 VOYLET (066552),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1545,6630,6630,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
5137,ACOPLE RAPIDO (CUERPO) 1/4 HI (SF20) VOYLET (066551),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1429,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,ACOPLE RAPIDO (ESPIGA) 3/8 HE PM-30 VOYLET (066558),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,470,810,810,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
5141,ACOPLE RAPIDO (ESPIGA) 1/4 HI PF-20 VOYLET (066553),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,226,1160,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,ACOPLE RAPIDO (ESPIGA) 1/4 HE (PM20) VOYLET (066557),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,457,990,990,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
5144,ACOPLE RAPIDO (CUERPO) 1/4 HE SM-20 VOYLET (066555),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1806,4880,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,ACOPLE RAPIDO (CUERPO) 3/8 HE (SM30) VOYLET (066556),Voylet,FERRETERIA,AGRICOLA Y JARDINERIA,RIEGO,1501,4160,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51606,PISTOLA TIG C/GATILLO 160 AMP WP17FV,Tecsale,MAQUINARIA Y HERRAMIENTAS,SOLDADORAS,ACCESORIOS PARA SOLDADORA,28665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51915,LAPIZ MARCA METAL ARTLINE -MON AMI  BLANCO DIMERC  (U395260),DIMERC,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,681,2430,2430,0,0,0,15,15,0,0,1,1,0,0,0,0,0,0,0
51916,LAPIZ MARCA METAL ARTLINE MON AMI AMARILLO DIMERC,DIMERC,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,626,2270,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51937,LAPIZ MARCA METAL ARTLINE MON AMI ROJO DIMERC,DIMERC,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,MEDICION,737,2270,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52123,ARCO INFLABLE WATERPOLO 142X76CM + 1 BOLA EDAD 3+ (52123)(E12),BESTWAY,,,TERRAZA Y JARDIN,5201,19990,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52133,"SET VOLEYBALL INFLABLE 147X14X94CM + PELOTA, 1 PARCHE REP EDAD 3+ (52133)(E12)",BESTWAY,,,TERRAZA Y JARDIN,4816,19990,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52329,ALFOMBRA PARA DESLIZAR TRIPLE 5232916'/4.88M BESTWAY (52329)(1003754557)(E4),BESTWAY,,,TERRAZA Y JARDIN,12599,34990,34990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52487,ALFOMBRA SPLASH UTOPIA 1.65M BESTWAY (52487)(1003754565)(E6),BESTWAY,,,TERRAZA Y JARDIN,5945,12990,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52699,ALFOMBRA SPLASH MASCOTA FETCHIN1.47M BESTWAY (52699)(E6),BESTWAY,,,TERRAZA Y JARDIN,7374,12990,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53052,CENTRO DE JUEGO AQUARIO2.39MX2.06MX86CM  BESTWAY (53052)(1003754717)(E3),BESTWAY,,,TERRAZA Y JARDIN,22820,44990,44990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53069,"JUEGO INFL LAGUNA DE LAVA 265X265X104CM+ 4PELOTAS,1PARCHE REP EDAD 2+(53069)(E2)",BESTWAY,,,TERRAZA Y JARDIN,29546,59990,59990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53157,PISCINA INFLABLE BEBE TIBURON  163X127X92CM + PARCHE DE REP. EDAD 2+ (53157)(E6),BESTWAY,,,TERRAZA Y JARDIN,8924,26240,26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,VIDRIO RECT SOLDAR NEGRO N 10 GRADOS LIOI,Lioi,FERRETERIA,SEGURIDAD,ROPA DE SEGURIDAD,105,274,274,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0
54005,PISCINA INFLABLE RECTANG 200X146X48CM + 1 PARCHE DE REPARACION (54005)(E3),BESTWAY,,,TERRAZA Y JARDIN,10870,26240,26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54370,PISCINA INFL FAMILIA BOTE MARINO 213X155X132CM+1 PARCHE REP EDAD 3+ (54370)(E2),BESTWAY,,,TERRAZA Y JARDIN,21499,34990,34990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54443,PISCINA INFLABLE FAMILIAR RAINBOW 206X206X51CM + 1 PARCHE REP EDAD 6+(54443)(E2),BESTWAY,,,TERRAZA Y JARDIN,15950,26240,26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56403,PISCINA ARMABLE 259X170X61CM  (56403)(E1),BESTWAY,,,TERRAZA Y JARDIN,41801,69990,69990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56404,PISCINA ARMABLE 3.00MX2.01MX66CM3.00MX2.01MX66CM BESTWAY (56404)(1003755213)(E1),BESTWAY,,,TERRAZA Y JARDIN,49435,74990,74990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56405,PISCINA ARMABLE 400X211X81CM  (56405)(E1),BESTWAY,,,TERRAZA Y JARDIN,82777,159990,159990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56408,SET PISCINA GRIS 305X76CM + FILTRO 220-240V (58381) CARTRIDGE (58093) (56408),BESTWAY,,,TERRAZA Y JARDIN,62083,89990,89990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56411,SET PISCINA 300X201X66CM + FILTRO 220-240V (58381) CARTRIDGE (58093) (56411)(E1),BESTWAY,,,TERRAZA Y JARDIN,63548,139990,139990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56424,SET PISCINA 4.00MX2.11MX81CM BESTWAY (56424)(1003755201)(E1),BESTWAY,,,TERRAZA Y JARDIN,97670,175090,175090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,"TIJERA CORTAR LATA 12"" STANLEY COD.14558(1003008319)(E6)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,HERRAMIENTAS DE CORTE,13351,26810,26810,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
5684,"SERRUCHO CARPINTERO 22"" PROFESIONAL STANLEY COD.15560(1003008311)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,9596,16915,16915,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
5685,"SERRUCHO CARPINTERO 24"" PROFESIONAL STANLEY COD.15561(1003008309)(E10)",STANLEY-MANUALES,MAQUINARIA Y HERRAMIENTAS,HERRAMIENTAS MANUALES,SIERRAS,10409,21665,21665,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
57450,SET PISCINA INFLABLE 244X61CM + FILTRO 220-240V(58381) CARTRIDGE(58093) (57450),BESTWAY,,,TERRAZA Y JARDIN,28297,59990,59990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58013,"KIT MANT. PISCINA 80""/2.03M+ RED, C.SKIMMER, 3 TUBOS ALUM. HASTA 13'(58013)(E6)",BESTWAY,,,TERRAZA Y JARDIN,6954,14990,14990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58093,FILTRO CARTRIDGE (I) BESTWAY (58093)(1003754885)(E12),BESTWAY,,,TERRAZA Y JARDIN,1730,5990,5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58381,BOMBA DE FILTRO 1249L/330GAL 220-240V PARA CARTUCHO(58093) S/ADAPT (58381)(E4),BESTWAY,,,TERRAZA Y JARDIN,13788,34990,34990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58769,FLOTADOR PARA QUIMICOS BESTWAY (58769)(1003755013)(E24),BESTWAY,,,TERRAZA Y JARDIN,2066,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58864,ASPIRADORA FLOTANTE AQUATRONIX G100 ROBOTIC BESTWAY (58864)(E1),BESTWAY,,,TERRAZA Y JARDIN,55357,102990,102990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60001,SPA MIAMI AIRJET 4 BLACK 180X66CM+ CALENT 220-240V SISTEMA CHORRO DE AIRE(60001),BESTWAY,,,TERRAZA Y JARDIN,299810,498480,498480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600301,"CERROJO TIPO RECTO 1/2 X 5"" FERROMAT (LJAA-001)(E1)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,CERROJOS Y PICAPORTES,4214,9266,9266,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
600305,"CERROJO TIPO RECTO 1/2 X 7"" FERROMAT (LJAB-001)(E1)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,CERROJOS Y PICAPORTES,4022,11052,11052,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
600309,"CERROJO TIPO CARCELERO   5/8 X 10"" FERROMAT (LJAE-001)(E1)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,CERROJOS Y PICAPORTES,8996,20191,20191,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
600313,"CERROJO TIPO CARCELERO   5/8 X 8"" FERROMAT (LJAD-001)(E1)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,CERROJOS Y PICAPORTES,7022,18065,18065,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600317,"DISPLAY  BISAGR N° 840 ZN C/TOR 2""X 2""  2 UN FERROMAT (LBAT-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,626,1575,1575,0,24,0,3,3,0,0,0,0,0,0,0,0,0,0,0
600321,"DISPLAY  BISAGRA N° 840 ZN C/TOR 21/2""X21/2""  2 UN FERROMAT (LBAZ-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,961,2444,2444,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600325,"DISPLAY BISAGRA N° 840 C/TOR 3"" X 3"" 2 UN FERROMAT (LBAU-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,1369,2506,2506,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600329,"DISPLAY  BISAGRA N° 840 ZN C/TOR 3.1/2""X3"" 2 UN FERROMAT (LBBA-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,1536,3294,3294,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600333,"DISPLAY  BISAGRA N° 840 ZN C/TOR 31/2""X31/2"" 2 UN FERROMAT (LBBB-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,1899,4036,4036,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600337,"DISPLAY  BISAGRA N° 840 ZN C/TOR 4"" X 4"" 2 UN FERROMAT (LBAX-712)(E12)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,2107,4478,4478,0,12,0,9,9,0,0,0,0,0,0,0,0,0,0,0
600341,"DISPLAY  BISAGRA N° 38 ZN C/TOR 1.1/2"" 2 UN FERROMAT (LBAE-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,323,786,786,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0
600345,"DISPLAY  BISAGRA N° 38 ZN C/TOR 2"" 2 UN FERROMAT (LBAB-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,455,978,978,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600349,"DISPLAY  BISAGRA N° 38 ZN C/TOR 2.1/2"" 2 UN FERROMAT (LBAF-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,550,1190,1190,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600353,"DISPLAY  BISAGRA N° 38 ZN C/TOR 3"" 2 UN FERROMAT (LBAC-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,800,1701,1701,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0
600357,"DISPLAY  BISAGRA N° 38 ZN C/TOR 3.1/2"" 2 UN FERROMAT (LBAG-724)(E24)",FERROMAT QUINCALLERI,FERRETERIA,QUINCALLERIA Y CERRAJERIA,BISAGRAS,1167,2742,2742,0,24,0,6,6,0,0,0,0,0,0,0,0,0,0,0
